0,1,4,1,2,2,1,6,0,1,0,0
0,1,6,1,2,1,1,6,0,1,0,1
0,1,17,1,2,1,1,6,0,1,0,0
0,1,18,1,2,2,1,6,0,1,0,1
0,4,4,1,2,2,1,6,0,1,0,0
0,4,6,1,2,1,1,6,0,1,0,1
0,4,17,1,2,2,1,6,0,1,0,0
0,4,19,1,2,1,1,6,0,1,0,1
0,8,5,1,1,2,1,0,0,1,0,0
0,8,17,1,1,2,1,0,0,1,0,0
0,9,5,1,2,1,1,0,0,1,1,0
0,9,6,1,2,2,1,2,0,1,1,1
0,9,16,1,2,2,1,0,0,1,1,0
0,9,18,1,2,2,1,0,0,1,1,1
0,12,5,1,2,1,1,0,0,1,0,0
0,12,6,1,2,2,1,0,0,1,0,1
0,12,16,1,1,2,1,0,0,1,0,0
0,12,18,1,1,1,1,0,0,1,0,1
0,12,19,1,2,1,1,0,0,1,0,1
0,13,16,1,1,1,1,0,0,1,1,0
0,13,17,1,2,2,1,0,0,1,1,0
0,14,5,1,1,2,1,0,0,1,1,0
0,8,16,1,1,1,1,0,1,1,-1,-1
0,10,8,1,1,1,1,0,1,1,0,1
0,11,10,1,1,1,1,0,1,1,0,0
0,12,8,1,1,1,1,0,1,1,0,1
0,12,10,1,1,1,1,0,1,1,1,0
0,14,16,1,1,1,1,0,1,1,1,-1
0,11,9,1,1,1,1,0,1,1,0,-1
0,11,12,1,1,1,1,0,1,1,0,0
0,11,14,1,1,1,1,0,1,1,0,0
0,11,6,1,1,1,1,0,1,1,0,0
0,11,7,1,1,1,1,0,1,1,0,1
0,11,16,1,1,1,1,0,1,1,0,0
0,11,18,1,1,1,1,0,1,1,0,0
0,12,12,1,1,1,1,0,1,1,1,0
0,12,14,1,1,1,1,0,1,1,1,0
0,10,11,1,1,1,1,0,1,1,0,0
0,11,13,1,1,1,1,0,1,1,0,0
0,13,11,1,1,1,1,0,1,1,0,0
0,11,1,1,1,1,1,0,1,1,0,0
0,12,1,1,1,1,1,0,1,1,1,0
0,11,0,1,1,1,1,0,1,1,0,-1
0,1,5,2,1,1,1,0,0,1,0,0
0,1,6,2,2,1,1,0,0,1,0,1
0,1,17,2,2,2,1,0,0,1,0,0
0,1,19,2,2,1,1,0,0,1,0,1
0,2,4,2,1,2,1,0,0,1,1,-1
0,4,4,2,2,2,1,0,0,1,0,0
0,4,6,2,2,1,1,0,0,1,0,1
0,4,17,2,2,2,1,0,0,1,0,0
0,4,19,2,2,1,1,0,0,1,0,1
0,8,5,2,2,2,1,2,0,1,0,0
0,8,17,2,1,2,1,2,0,1,0,0
0,9,7,2,2,1,1,2,0,1,0,1
0,9,17,2,2,1,1,2,0,1,1,0
0,9,18,2,2,2,1,0,0,1,1,1
0,10,5,2,1,2,1,0,0,1,1,-1
0,12,5,2,1,2,1,0,0,1,0,0
0,12,7,2,2,1,1,0,0,1,0,1
0,12,17,2,1,2,1,0,0,1,0,0
0,13,5,2,2,2,1,2,0,1,1,-1
0,13,17,2,1,1,1,0,0,1,1,0
0,13,18,2,1,2,1,2,0,1,1,1
0,14,17,2,1,2,1,2,0,1,1,0
0,8,16,2,1,1,1,2,0,1,0,-1
0,9,15,2,2,2,1,0,0,1,1,-1
0,10,8,2,1,1,1,2,0,1,0,1
0,10,9,2,2,2,1,0,0,1,0,1
0,11,8,2,2,1,1,0,0,1,1,0
0,12,9,2,1,2,1,0,0,1,1,1
0,12,15,2,2,2,1,0,0,1,0,-1
0,14,16,2,1,1,1,0,0,1,1,-1
0,11,12,2,1,1,1,0,1,1,0,0
0,11,14,2,1,1,1,0,1,1,0,0
0,11,6,2,1,1,1,0,1,1,0,0
0,11,7,2,1,1,1,0,1,1,0,0
0,11,16,2,1,1,1,0,1,1,0,0
0,11,18,2,1,1,1,0,1,1,0,0
0,12,12,2,1,1,1,0,1,1,1,0
0,12,14,2,1,1,1,0,1,1,1,-1
0,10,11,2,1,1,1,0,1,1,0,1
0,11,13,2,1,1,1,0,1,1,0,0
0,13,11,2,1,1,1,0,1,1,0,0
0,11,1,2,1,1,1,0,1,1,0,0
0,12,1,2,1,1,1,0,1,1,1,0
0,11,0,2,1,1,1,0,1,1,0,-1
0,1,5,3,2,1,1,0,0,1,0,0
0,1,18,3,2,2,1,0,0,1,0,0
0,4,5,3,2,1,1,0,0,1,0,0
0,4,18,3,2,2,1,0,0,1,0,0
